ID,MobileNO,Day,Month,Year,Hour,Min,Sec,Location,Crowdedness
6686918,89274112,24,6,2020,13,18,44,103,2
9388417,82820993,19,5,2020,9,27,29,134,2
8998540,89452912,16,5,2020,15,18,5,140,5
6764900,83565519,23,5,2020,23,25,0,111,3
7797445,84152130,21,6,2020,22,3,51,113,2
8864682,89189292,6,5,2020,10,41,40,80,4
8011605,89641065,7,5,2020,12,43,52,70,1
7704276,82358904,19,6,2020,16,45,52,5,5
7806846,88659920,12,5,2020,12,14,58,55,5
7249581,82513299,3,5,2020,19,5,27,77,4
7714384,87275425,9,5,2020,22,24,44,63,3
7815465,84002054,11,6,2020,16,57,9,146,5
9000916,84693045,28,6,2020,18,24,40,141,3
7030836,81879877,8,6,2020,9,34,27,105,3
9210882,81522949,28,5,2020,21,42,56,40,3
8725009,89032684,28,5,2020,12,6,39,41,4
7932044,87401429,13,5,2020,16,37,40,113,3
6520814,81659929,15,5,2020,21,4,50,91,5
7692087,88576527,25,5,2020,20,53,18,92,1
8194712,85804088,2,6,2020,18,2,36,32,3
7811660,85720570,18,6,2020,23,27,57,22,1
7223225,86147694,23,6,2020,13,7,16,140,5
7561599,84369209,4,5,2020,19,20,39,104,3
8766081,85105002,21,5,2020,14,48,34,87,2
6817591,87936258,7,5,2020,23,26,56,141,2
8342995,88031508,3,6,2020,11,43,11,165,4
7629734,84393772,19,5,2020,9,17,9,15,4
8205736,89102729,21,5,2020,21,25,16,143,3
6546792,88663180,18,6,2020,21,48,23,25,1
7324013,87188603,18,5,2020,19,26,40,51,2
6641411,88164070,1,6,2020,18,29,4,95,2
7575862,87986883,9,6,2020,17,32,15,156,3
7589183,89436715,1,6,2020,13,58,53,136,2
7883432,89612468,10,6,2020,20,39,52,157,4
8896863,90783725,9,6,2020,13,27,40,152,5
9150998,86168741,17,6,2020,9,42,17,154,1
8035829,82516577,23,6,2020,21,54,42,51,2
6901726,85115120,1,5,2020,9,33,2,167,2
8461534,85438917,4,6,2020,21,57,48,139,4
9243989,88979419,16,5,2020,9,25,3,153,3
7325353,89429379,28,5,2020,20,43,55,99,4
6646430,85432242,8,5,2020,13,50,42,24,4
7509125,89652779,9,6,2020,15,5,44,76,5
7693490,85534540,22,6,2020,20,12,26,51,2
7435685,89838247,18,6,2020,20,51,48,114,1
8777648,83271986,2,5,2020,14,0,39,36,3
7513855,87004772,22,5,2020,16,42,53,14,5
6617211,89096301,22,5,2020,20,8,24,52,5
6513812,89815226,19,6,2020,15,49,29,29,3
8999870,86352795,1,5,2020,23,29,39,11,5
8812857,85654683,20,5,2020,23,55,30,42,2
8308656,90432614,8,6,2020,14,30,59,35,1
9103670,89070733,18,6,2020,13,1,50,72,2
8298634,90822489,7,6,2020,21,48,41,53,5
6692909,88639154,27,5,2020,16,50,19,31,4
7864456,83131862,10,6,2020,12,8,25,121,3
9320777,85512370,28,6,2020,10,44,57,152,3
7259914,88940894,25,6,2020,11,21,51,26,1
8683202,89545063,10,6,2020,22,35,18,147,1
6881148,85027994,22,6,2020,17,47,55,50,1
8963941,88830287,24,5,2020,19,40,47,51,1
7523950,82714314,10,5,2020,20,25,36,67,3
7464049,84948146,2,5,2020,13,48,41,69,2
7324496,82510406,27,5,2020,11,33,38,164,4
7600613,84496669,6,5,2020,22,19,54,89,2
8601264,87500627,12,6,2020,12,41,32,92,4
7979029,88447046,1,6,2020,10,17,48,95,4
7665802,84104783,27,5,2020,12,56,49,12,4
8595465,81462564,2,5,2020,23,55,42,80,1
6674342,84087905,3,5,2020,18,17,37,83,4
9056584,90306868,20,6,2020,17,7,11,125,1
6613068,88373646,10,5,2020,10,26,59,94,3
7788460,83241720,27,5,2020,11,3,47,144,1
8684609,88036404,28,5,2020,19,57,30,86,4
7497946,90665932,27,5,2020,23,33,38,12,4
8377040,83927318,3,5,2020,16,44,12,88,4
7777049,90691576,5,6,2020,11,46,50,98,1
7951483,88683283,19,6,2020,12,39,18,76,2
9014651,81736153,11,6,2020,16,19,18,137,2
6959898,85029409,17,6,2020,20,42,15,166,3
8455793,85521019,28,6,2020,10,28,59,56,3
6552280,84600915,23,6,2020,13,6,39,125,4
7275688,81506329,23,6,2020,23,9,29,136,2
6582755,85924370,3,6,2020,22,19,57,143,4
7601197,89084415,22,6,2020,19,53,51,58,4
7738536,91129089,26,5,2020,14,7,50,141,3
6839921,89819473,18,5,2020,11,49,48,64,5
7042433,88086885,15,6,2020,16,52,54,104,2
9387201,90279026,22,5,2020,10,43,15,133,5
7328517,90613628,4,5,2020,11,11,59,137,4
6998317,81708588,7,5,2020,10,20,17,137,1
7924633,90025149,8,6,2020,21,33,7,58,4
8780003,89881773,15,6,2020,10,9,9,155,2
7241988,86971894,4,5,2020,19,22,16,119,3
8441878,84185579,6,6,2020,12,37,5,169,2
7477022,89139662,19,5,2020,15,17,11,35,4
8809821,81997264,20,6,2020,17,34,17,129,4
7549415,85786858,17,6,2020,12,15,50,12,5
8435754,90891148,15,6,2020,23,39,12,158,5
6686918,89274112,12,5,2020,19,53,19,92,4
9388417,82820993,20,6,2020,23,27,5,5,2
8998540,89452912,6,6,2020,14,52,29,92,5
6764900,83565519,26,6,2020,15,18,10,162,1
7797445,84152130,13,6,2020,16,24,6,145,5
8864682,89189292,16,6,2020,16,37,10,106,1
8011605,89641065,19,5,2020,9,51,37,38,3
7704276,82358904,21,6,2020,20,54,33,103,5
7806846,88659920,5,6,2020,21,23,10,34,4
7249581,82513299,27,5,2020,10,48,45,56,2
7714384,87275425,3,5,2020,9,25,28,20,3
7815465,84002054,20,5,2020,22,9,17,38,3
9000916,84693045,17,6,2020,19,59,3,113,3
7030836,81879877,7,5,2020,14,53,3,147,2
9210882,81522949,6,5,2020,11,31,30,53,5
8725009,89032684,1,5,2020,19,17,4,52,5
7932044,87401429,3,5,2020,13,52,30,154,3
6520814,81659929,6,6,2020,19,34,57,35,1
7692087,88576527,26,6,2020,10,14,26,161,1
8194712,85804088,25,5,2020,19,36,26,36,5
7811660,85720570,7,6,2020,13,28,45,79,1
7223225,86147694,4,6,2020,15,27,10,93,1
7561599,84369209,4,6,2020,12,56,30,128,1
8766081,85105002,17,5,2020,11,18,22,108,3
6817591,87936258,4,5,2020,20,39,18,82,5
8342995,88031508,2,5,2020,10,1,1,21,3
7629734,84393772,23,5,2020,9,0,31,105,1
8205736,89102729,27,5,2020,23,23,23,7,3
6546792,88663180,8,6,2020,16,55,28,142,3
7324013,87188603,28,6,2020,11,24,42,168,2
6641411,88164070,12,5,2020,9,22,48,82,3
7575862,87986883,28,6,2020,13,7,52,59,5
7589183,89436715,20,6,2020,10,5,11,52,4
7883432,89612468,19,5,2020,9,28,6,100,3
8896863,90783725,26,5,2020,19,13,23,76,1
9150998,86168741,4,5,2020,22,46,12,5,2
8035829,82516577,14,5,2020,23,50,5,16,3
6901726,85115120,16,5,2020,19,48,36,90,4
8461534,85438917,10,5,2020,12,27,32,23,2
9243989,88979419,14,5,2020,14,49,24,61,2
7325353,89429379,21,6,2020,23,20,52,78,4
6646430,85432242,24,5,2020,17,33,59,15,3
7509125,89652779,5,5,2020,16,37,50,57,1
7693490,85534540,14,6,2020,9,17,45,43,4
7435685,89838247,2,6,2020,11,20,3,162,2
8777648,83271986,11,6,2020,20,35,35,69,2
7513855,87004772,8,6,2020,12,25,45,102,1
6617211,89096301,26,5,2020,10,6,46,151,5
6513812,89815226,16,6,2020,19,58,23,102,1
8999870,86352795,16,6,2020,14,30,59,34,1
8812857,85654683,5,5,2020,21,45,6,138,2
8308656,90432614,8,5,2020,21,39,58,109,1
9103670,89070733,19,6,2020,17,11,43,167,1
8298634,90822489,6,6,2020,11,3,39,10,3
6692909,88639154,10,5,2020,21,9,22,148,4
7864456,83131862,15,6,2020,10,35,22,168,3
9320777,85512370,22,6,2020,18,56,20,42,4
7259914,88940894,3,6,2020,9,45,22,47,5
8683202,89545063,2,6,2020,21,15,15,86,2
6881148,85027994,28,5,2020,23,35,25,20,4
8963941,88830287,6,5,2020,16,43,44,5,3
7523950,82714314,8,6,2020,12,18,48,85,2
7464049,84948146,17,6,2020,22,16,10,71,4
7324496,82510406,22,5,2020,20,23,1,89,3
7600613,84496669,26,5,2020,11,58,38,122,3
8601264,87500627,12,5,2020,12,31,21,49,2
7979029,88447046,14,5,2020,15,49,30,118,4
7665802,84104783,2,5,2020,13,30,15,37,3
8595465,81462564,8,6,2020,18,24,19,112,5
6674342,84087905,21,6,2020,19,17,36,154,4
9056584,90306868,4,6,2020,11,6,51,130,2
6613068,88373646,22,5,2020,20,39,24,47,5
7788460,83241720,23,6,2020,20,25,42,37,1
8684609,88036404,23,6,2020,14,57,41,99,4
7497946,90665932,19,5,2020,18,7,18,159,5
8377040,83927318,4,5,2020,11,8,25,35,2
7777049,90691576,16,6,2020,17,41,7,124,2
7951483,88683283,14,6,2020,17,25,54,99,4
9014651,81736153,7,5,2020,17,28,2,53,1
6959898,85029409,7,5,2020,21,39,24,131,3
8455793,85521019,4,6,2020,9,36,13,11,4
6552280,84600915,13,5,2020,18,48,30,119,4
7275688,81506329,21,5,2020,21,38,48,22,3
6582755,85924370,23,6,2020,17,9,40,171,3
7601197,89084415,12,5,2020,16,23,49,3,2
7738536,91129089,25,6,2020,19,45,17,155,2
6839921,89819473,8,5,2020,19,44,31,77,2
7042433,88086885,4,6,2020,20,59,52,67,4
9387201,90279026,23,5,2020,18,14,49,85,2
7328517,90613628,5,6,2020,10,13,5,125,2
6998317,81708588,27,6,2020,16,52,51,93,1
7924633,90025149,26,6,2020,12,47,35,121,1
8780003,89881773,5,5,2020,21,2,30,56,5
7241988,86971894,5,5,2020,10,3,13,80,5
8441878,84185579,16,5,2020,23,24,27,135,4
7477022,89139662,2,6,2020,18,42,48,56,4
8809821,81997264,15,5,2020,11,22,11,71,4
7549415,85786858,11,5,2020,10,52,16,90,4
8435754,90891148,28,6,2020,9,0,14,92,3
6686918,89274112,26,5,2020,21,23,31,95,2
9388417,82820993,5,6,2020,12,34,35,71,2
8998540,89452912,9,5,2020,14,29,22,61,4
6764900,83565519,4,5,2020,17,49,47,136,4
7797445,84152130,15,6,2020,22,36,20,4,5
8864682,89189292,12,6,2020,10,53,56,25,1
8011605,89641065,1,5,2020,9,12,21,70,5
7704276,82358904,19,6,2020,21,36,44,148,2
7806846,88659920,21,6,2020,19,42,41,113,1
7249581,82513299,5,5,2020,17,27,15,27,3
7714384,87275425,4,5,2020,13,54,31,169,5
7815465,84002054,20,5,2020,22,25,27,38,1
9000916,84693045,15,6,2020,16,6,44,49,3
7030836,81879877,1,5,2020,12,36,1,99,5
9210882,81522949,11,5,2020,9,51,35,58,5
8725009,89032684,1,6,2020,22,58,38,11,2
7932044,87401429,14,5,2020,13,9,37,91,2
6520814,81659929,15,6,2020,22,51,47,46,4
7692087,88576527,3,5,2020,10,13,34,16,4
8194712,85804088,10,5,2020,13,0,44,11,4
7811660,85720570,18,5,2020,21,48,57,11,4
7223225,86147694,8,5,2020,10,4,41,124,1
7561599,84369209,26,6,2020,18,43,23,21,1
8766081,85105002,11,5,2020,22,43,55,151,3
6817591,87936258,22,5,2020,23,21,52,153,2
8342995,88031508,10,6,2020,21,34,16,127,1
7629734,84393772,5,6,2020,19,33,36,1,3
8205736,89102729,14,5,2020,17,41,12,65,2
6546792,88663180,22,5,2020,22,12,55,46,4
7324013,87188603,13,5,2020,11,34,43,100,1
6641411,88164070,18,5,2020,19,1,38,172,4
7575862,87986883,12,5,2020,18,52,46,20,5
7589183,89436715,12,6,2020,18,59,52,128,4
7883432,89612468,27,5,2020,19,44,29,153,5
8896863,90783725,7,6,2020,23,30,22,70,4
9150998,86168741,9,5,2020,22,28,51,71,3
8035829,82516577,22,5,2020,16,3,14,53,4
6901726,85115120,4,6,2020,16,56,36,86,2
8461534,85438917,27,5,2020,11,46,12,171,2
9243989,88979419,21,6,2020,16,17,5,67,2
7325353,89429379,3,5,2020,12,10,33,45,5
6646430,85432242,16,5,2020,10,23,57,16,3
7509125,89652779,20,6,2020,17,0,19,48,5
7693490,85534540,15,6,2020,9,34,13,8,1
7435685,89838247,4,6,2020,22,30,30,41,3
8777648,83271986,23,5,2020,14,35,40,161,1
7513855,87004772,15,6,2020,19,53,21,153,3
6617211,89096301,8,6,2020,19,17,1,29,5
6513812,89815226,9,5,2020,9,16,3,43,3
8999870,86352795,28,5,2020,21,56,26,149,1
8812857,85654683,27,5,2020,23,31,47,117,2
8308656,90432614,2,5,2020,10,25,53,164,5
9103670,89070733,25,6,2020,9,13,15,15,1
8298634,90822489,21,5,2020,21,33,16,99,3
6692909,88639154,25,5,2020,12,57,45,164,4
7864456,83131862,27,6,2020,16,20,15,54,3
9320777,85512370,1,5,2020,14,18,22,8,3
7259914,88940894,13,6,2020,9,12,17,41,1
8683202,89545063,24,5,2020,15,18,44,111,1
6881148,85027994,25,5,2020,17,53,47,97,1
8963941,88830287,3,5,2020,10,54,58,20,2
7523950,82714314,2,6,2020,15,13,48,84,2
7464049,84948146,10,5,2020,20,12,16,38,5
7324496,82510406,9,6,2020,17,47,20,32,1
7600613,84496669,10,6,2020,11,3,28,150,3
8601264,87500627,4,6,2020,19,33,3,48,1
7979029,88447046,2,6,2020,18,31,53,120,1
7665802,84104783,4,6,2020,23,54,35,129,5
8595465,81462564,7,5,2020,15,42,18,153,4
6674342,84087905,25,5,2020,14,27,28,120,3
9056584,90306868,15,6,2020,10,45,27,100,3
6613068,88373646,1,6,2020,14,12,42,88,5
7788460,83241720,17,6,2020,13,23,46,18,2
8684609,88036404,1,6,2020,10,12,33,151,5
7497946,90665932,27,6,2020,15,41,32,163,3
8377040,83927318,26,5,2020,19,43,17,116,5
7777049,90691576,9,6,2020,13,42,26,171,5
7951483,88683283,7,6,2020,22,37,23,142,2
9014651,81736153,8,5,2020,11,33,22,112,3
6959898,85029409,14,5,2020,13,37,27,108,5
8455793,85521019,11,6,2020,21,3,56,6,4
6552280,84600915,8,6,2020,15,15,28,129,3
7275688,81506329,19,6,2020,15,54,44,63,3
6582755,85924370,6,5,2020,21,37,13,88,4
7601197,89084415,21,5,2020,18,43,22,18,2
7738536,91129089,17,6,2020,10,11,26,120,4
6839921,89819473,1,6,2020,13,3,54,23,4
7042433,88086885,22,6,2020,19,14,38,143,4
9387201,90279026,5,5,2020,12,41,35,95,1
7328517,90613628,8,5,2020,10,27,56,130,3
6998317,81708588,28,6,2020,9,23,26,65,2
7924633,90025149,13,5,2020,16,29,55,170,4
8780003,89881773,27,6,2020,15,21,2,140,2
7241988,86971894,12,5,2020,11,34,33,44,1
8441878,84185579,2,5,2020,20,58,33,2,2
7477022,89139662,8,6,2020,23,49,10,72,2
8809821,81997264,22,6,2020,21,46,24,140,5
7549415,85786858,5,5,2020,9,52,15,17,5
8435754,90891148,5,5,2020,10,21,17,9,3
6686918,89274112,4,6,2020,14,8,12,93,3
9388417,82820993,2,6,2020,10,2,10,82,2
8998540,89452912,24,6,2020,9,49,17,82,5
6764900,83565519,26,6,2020,23,10,9,72,3
7797445,84152130,4,5,2020,12,59,4,83,4
8864682,89189292,6,6,2020,13,9,33,84,3
8011605,89641065,19,6,2020,19,55,43,121,2
7704276,82358904,11,6,2020,13,15,11,58,4
7806846,88659920,26,6,2020,13,4,2,140,1
7249581,82513299,24,6,2020,21,15,21,90,3
7714384,87275425,5,6,2020,17,38,32,50,1
7815465,84002054,9,5,2020,20,34,14,123,3
9000916,84693045,19,6,2020,20,54,29,140,2
7030836,81879877,25,5,2020,11,48,8,169,2
9210882,81522949,10,5,2020,21,46,34,154,4
8725009,89032684,12,6,2020,13,56,18,67,1
7932044,87401429,16,5,2020,12,52,19,47,2
6520814,81659929,13,6,2020,20,53,27,98,3
7692087,88576527,23,5,2020,16,19,20,78,5
8194712,85804088,1,6,2020,22,24,51,52,3
7811660,85720570,5,5,2020,13,53,33,51,2
7223225,86147694,17,6,2020,22,8,41,9,5
7561599,84369209,15,5,2020,10,33,59,73,1
8766081,85105002,4,5,2020,13,27,34,105,1
6817591,87936258,13,6,2020,11,21,39,103,1
8342995,88031508,9,6,2020,12,58,0,4,2
7629734,84393772,6,5,2020,22,57,20,34,3
8205736,89102729,1,6,2020,12,35,46,41,5
6546792,88663180,21,6,2020,22,27,7,102,4
7324013,87188603,25,5,2020,22,1,32,57,4
6641411,88164070,4,5,2020,23,20,18,128,5
7575862,87986883,15,6,2020,11,26,46,2,1
7589183,89436715,12,5,2020,16,46,21,23,3
7883432,89612468,20,6,2020,9,37,33,106,2
8896863,90783725,27,6,2020,14,27,21,131,5
9150998,86168741,4,5,2020,16,54,10,16,4
8035829,82516577,6,5,2020,18,0,53,41,1
6901726,85115120,4,6,2020,18,19,13,170,5
8461534,85438917,8,5,2020,15,7,38,107,1
9243989,88979419,16,5,2020,10,12,33,59,1
7325353,89429379,17,5,2020,20,26,14,93,1
6646430,85432242,11,5,2020,10,23,17,91,5
7509125,89652779,5,6,2020,19,56,29,72,2
7693490,85534540,28,6,2020,9,45,27,55,4
7435685,89838247,9,6,2020,11,18,13,4,4
8777648,83271986,4,6,2020,16,53,21,119,4
7513855,87004772,16,5,2020,13,54,23,143,1
6617211,89096301,8,5,2020,12,38,23,18,5
6513812,89815226,12,6,2020,16,30,11,170,1
8999870,86352795,6,5,2020,18,0,39,165,2
8812857,85654683,4,6,2020,14,30,10,37,5
8308656,90432614,16,6,2020,23,48,0,47,1
9103670,89070733,12,5,2020,11,22,45,150,4
8298634,90822489,18,5,2020,15,8,5,111,5
6692909,88639154,24,5,2020,20,7,10,159,3
7864456,83131862,28,5,2020,17,56,11,93,2
9320777,85512370,23,5,2020,14,12,50,97,5
7259914,88940894,10,6,2020,9,12,43,166,2
8683202,89545063,9,5,2020,9,53,54,65,4
6881148,85027994,20,6,2020,18,6,46,69,2
8963941,88830287,6,6,2020,21,20,53,142,3
7523950,82714314,10,6,2020,11,44,31,88,4
7464049,84948146,23,5,2020,15,50,48,97,4
7324496,82510406,15,5,2020,9,52,19,109,5
7600613,84496669,28,5,2020,14,41,14,47,4
8601264,87500627,15,6,2020,10,56,8,102,4
7979029,88447046,17,5,2020,12,44,46,127,3
7665802,84104783,5,6,2020,21,48,16,159,1
8595465,81462564,26,6,2020,19,36,53,130,1
6674342,84087905,6,6,2020,20,8,52,122,4
9056584,90306868,12,6,2020,13,38,16,75,5
6613068,88373646,3,5,2020,17,52,31,170,5
7788460,83241720,18,5,2020,13,4,2,84,1
8684609,88036404,9,6,2020,20,10,58,14,4
7497946,90665932,25,5,2020,9,1,27,157,5
8377040,83927318,6,6,2020,15,34,1,14,3
7777049,90691576,22,5,2020,14,13,7,69,5
7951483,88683283,1,5,2020,15,52,15,61,3
9014651,81736153,27,6,2020,17,27,50,117,3
6959898,85029409,8,6,2020,14,2,24,4,4
8455793,85521019,2,5,2020,12,24,55,93,5
6552280,84600915,6,6,2020,17,33,21,87,2
7275688,81506329,20,5,2020,16,4,34,110,5
6582755,85924370,25,5,2020,12,39,57,104,5
7601197,89084415,6,5,2020,23,36,22,87,2
7738536,91129089,11,6,2020,18,57,48,126,1
6839921,89819473,19,6,2020,16,32,15,134,4
7042433,88086885,17,5,2020,17,1,33,65,2
9387201,90279026,27,5,2020,10,3,2,152,2
7328517,90613628,3,5,2020,17,55,22,121,1
6998317,81708588,25,5,2020,14,19,46,70,5
7924633,90025149,23,5,2020,13,42,4,125,3
8780003,89881773,19,6,2020,19,35,34,16,3
7241988,86971894,19,6,2020,21,12,19,82,1
8441878,84185579,20,5,2020,14,14,33,48,5
7477022,89139662,6,5,2020,12,0,31,119,2
8809821,81997264,4,6,2020,23,9,22,125,1
7549415,85786858,13,6,2020,22,4,50,16,3
8435754,90891148,25,6,2020,14,19,28,21,1
6686918,89274112,20,6,2020,9,27,52,171,3
9388417,82820993,26,6,2020,13,18,44,93,4
8998540,89452912,15,6,2020,13,30,25,36,2
6764900,83565519,19,6,2020,21,17,7,6,5
7797445,84152130,26,6,2020,10,32,7,28,1
8864682,89189292,13,5,2020,10,50,49,146,5
8011605,89641065,23,5,2020,15,37,31,119,1
7704276,82358904,11,6,2020,20,44,0,73,3
7806846,88659920,3,6,2020,20,44,12,95,4
7249581,82513299,6,6,2020,15,41,23,7,3
7714384,87275425,9,6,2020,11,50,46,66,1
7815465,84002054,9,5,2020,17,9,44,31,3
9000916,84693045,24,6,2020,9,11,45,74,4
7030836,81879877,9,5,2020,12,39,51,4,5
9210882,81522949,12,5,2020,13,39,59,107,5
8725009,89032684,18,5,2020,20,1,34,2,5
7932044,87401429,23,5,2020,14,29,58,85,2
6520814,81659929,28,5,2020,19,4,46,58,5
7692087,88576527,20,5,2020,21,35,32,143,2
8194712,85804088,12,5,2020,16,38,24,49,4
7811660,85720570,7,6,2020,19,44,17,61,3
7223225,86147694,5,6,2020,13,56,54,139,4
7561599,84369209,11,5,2020,21,42,3,84,5
8766081,85105002,5,6,2020,23,3,13,74,5
6817591,87936258,16,5,2020,16,51,46,114,4
8342995,88031508,4,5,2020,9,37,5,109,4
7629734,84393772,5,6,2020,13,30,34,78,2
8205736,89102729,8,5,2020,21,26,19,162,2
6546792,88663180,12,5,2020,19,14,55,11,4
7324013,87188603,28,6,2020,19,48,41,22,3
6641411,88164070,22,5,2020,12,2,45,154,5
7575862,87986883,17,6,2020,22,41,53,28,3
7589183,89436715,14,5,2020,16,8,49,89,5
7883432,89612468,19,6,2020,21,11,35,50,4
8896863,90783725,15,6,2020,16,0,55,110,1
9150998,86168741,10,5,2020,21,48,11,86,1
8035829,82516577,28,6,2020,11,24,19,153,3
6901726,85115120,23,5,2020,18,13,18,39,5
8461534,85438917,5,6,2020,16,41,16,57,2
9243989,88979419,6,6,2020,17,9,16,137,2
7325353,89429379,10,5,2020,22,6,38,29,3
6646430,85432242,25,6,2020,18,25,15,51,3
7509125,89652779,21,5,2020,17,53,22,33,3
7693490,85534540,11,5,2020,10,57,33,131,2
7435685,89838247,23,6,2020,13,32,14,70,3
8777648,83271986,27,6,2020,11,31,55,170,4
7513855,87004772,24,6,2020,16,17,55,14,3
6617211,89096301,2,6,2020,10,41,22,104,5
6513812,89815226,19,5,2020,18,2,31,129,3
8999870,86352795,12,6,2020,17,9,39,102,2
8812857,85654683,23,6,2020,23,59,48,164,5
8308656,90432614,8,6,2020,15,42,56,130,4
9103670,89070733,6,6,2020,21,38,0,154,4
8298634,90822489,12,5,2020,13,41,58,13,2
6692909,88639154,22,5,2020,22,23,27,113,3
7864456,83131862,22,5,2020,18,58,40,76,3
9320777,85512370,12,5,2020,9,29,42,33,4
7259914,88940894,28,6,2020,23,36,33,61,5
8683202,89545063,25,5,2020,14,9,22,107,2
6881148,85027994,26,5,2020,20,53,49,55,5
8963941,88830287,4,6,2020,16,4,23,126,2
7523950,82714314,11,5,2020,14,21,15,30,1
7464049,84948146,28,6,2020,17,14,35,121,4
7324496,82510406,28,6,2020,10,2,37,121,5
7600613,84496669,10,6,2020,23,43,47,153,4
8601264,87500627,5,6,2020,13,33,55,144,5
7979029,88447046,4,5,2020,21,26,25,1,5
7665802,84104783,19,6,2020,14,42,20,166,2
8595465,81462564,3,5,2020,15,52,12,43,2
6674342,84087905,8,6,2020,10,0,27,35,2
9056584,90306868,22,5,2020,15,33,44,87,1
6613068,88373646,5,6,2020,17,14,8,93,5
7788460,83241720,7,5,2020,14,20,30,48,4
8684609,88036404,11,6,2020,22,9,13,106,5
7497946,90665932,14,6,2020,12,6,49,18,3
8377040,83927318,26,5,2020,13,24,5,93,2
7777049,90691576,17,6,2020,14,32,59,131,3
7951483,88683283,17,5,2020,12,45,8,35,1
9014651,81736153,12,6,2020,12,18,24,4,2
6959898,85029409,13,5,2020,18,22,47,147,2
8455793,85521019,25,6,2020,21,13,46,7,4
6552280,84600915,28,6,2020,22,46,56,23,1
7275688,81506329,4,6,2020,13,59,57,51,2
6582755,85924370,2,5,2020,22,13,45,10,4
7601197,89084415,12,5,2020,15,13,2,98,2
7738536,91129089,20,5,2020,23,11,17,48,1
6839921,89819473,22,6,2020,16,30,37,54,5
7042433,88086885,23,5,2020,13,1,32,120,2
9387201,90279026,19,5,2020,11,16,23,43,2
7328517,90613628,20,5,2020,15,2,5,85,2
6998317,81708588,17,6,2020,17,48,25,138,3
7924633,90025149,16,6,2020,11,34,34,129,5
8780003,89881773,17,6,2020,14,34,5,121,1
7241988,86971894,5,5,2020,12,59,8,37,2
8441878,84185579,3,6,2020,20,17,43,29,2
7477022,89139662,18,5,2020,23,22,4,135,3
8809821,81997264,18,5,2020,15,1,9,120,4
7549415,85786858,26,5,2020,16,52,23,156,5
8435754,90891148,6,5,2020,11,51,50,118,3
6686918,89274112,11,5,2020,17,37,22,78,3
9388417,82820993,6,6,2020,10,30,2,30,5
8998540,89452912,9,6,2020,10,45,36,79,1
6764900,83565519,26,6,2020,23,33,40,7,3
7797445,84152130,14,5,2020,10,59,45,54,3
8864682,89189292,2,5,2020,12,28,16,39,3
8011605,89641065,1,6,2020,19,37,59,56,3
7704276,82358904,10,5,2020,21,46,31,56,1
7806846,88659920,22,6,2020,12,57,32,168,4
7249581,82513299,2,6,2020,12,26,20,79,1
7714384,87275425,28,5,2020,16,40,45,84,4
7815465,84002054,2,5,2020,14,31,25,82,4
9000916,84693045,16,6,2020,10,48,14,37,3
7030836,81879877,15,6,2020,20,18,1,14,5
9210882,81522949,12,5,2020,13,25,14,137,4
8725009,89032684,19,6,2020,9,27,58,93,1
7932044,87401429,2,5,2020,17,36,5,70,1
6520814,81659929,25,5,2020,15,51,32,110,3
7692087,88576527,16,6,2020,22,33,36,132,3
8194712,85804088,13,6,2020,21,49,58,52,1
7811660,85720570,22,6,2020,22,1,21,12,1
7223225,86147694,14,6,2020,20,44,20,124,3
7561599,84369209,6,6,2020,15,0,59,72,3
8766081,85105002,18,5,2020,10,2,39,151,2
6817591,87936258,23,5,2020,17,53,5,83,1
8342995,88031508,25,5,2020,15,43,24,146,4
7629734,84393772,11,5,2020,16,2,14,118,5
8205736,89102729,17,6,2020,10,44,26,44,3
6546792,88663180,10,5,2020,9,48,18,124,3
7324013,87188603,5,5,2020,21,55,46,11,3
6641411,88164070,18,6,2020,13,23,37,31,1
7575862,87986883,17,5,2020,10,1,38,168,2
7589183,89436715,13,5,2020,9,26,36,102,2
7883432,89612468,26,5,2020,17,33,23,6,2
8896863,90783725,11,6,2020,18,49,57,17,5
9150998,86168741,8,5,2020,9,36,31,64,4
8035829,82516577,9,6,2020,21,44,16,46,2
6901726,85115120,8,6,2020,13,31,32,69,5
8461534,85438917,17,5,2020,9,10,1,7,3
9243989,88979419,28,5,2020,15,43,57,46,4
7325353,89429379,10,6,2020,13,55,50,69,2
6646430,85432242,13,6,2020,17,10,18,4,2
7509125,89652779,1,5,2020,21,55,2,115,4
7693490,85534540,12,5,2020,17,36,42,97,2
7435685,89838247,9,6,2020,14,9,49,16,4
8777648,83271986,3,6,2020,14,11,59,139,4
7513855,87004772,9,5,2020,14,55,11,62,2
6617211,89096301,3,5,2020,18,57,54,64,1
6513812,89815226,18,5,2020,23,55,15,100,5
8999870,86352795,12,5,2020,19,5,3,41,2
8812857,85654683,1,5,2020,19,10,13,68,5
8308656,90432614,24,6,2020,22,36,15,80,5
9103670,89070733,17,6,2020,13,42,35,62,3
8298634,90822489,28,5,2020,23,14,39,82,2
6692909,88639154,22,5,2020,9,40,19,87,3
7864456,83131862,18,5,2020,15,30,30,167,5
9320777,85512370,17,6,2020,12,16,58,53,1
7259914,88940894,12,6,2020,16,37,34,125,1
8683202,89545063,12,6,2020,17,15,37,97,2
6881148,85027994,24,6,2020,14,28,20,75,5
8963941,88830287,27,6,2020,21,17,12,120,2
7523950,82714314,9,5,2020,23,30,48,146,3
7464049,84948146,24,6,2020,15,40,0,73,5
